2/16/2023, 1:33:46 PM,	service stream-loader has started 1 tasks: task 64eb4cc5c1f74531a542e2a35e306b29.	07eb788d-6033-40cd-8397-05af130fcdc1
2/16/2023, 1:33:42 PM,	Message: Successfully set desired count to 13. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	92c1248f-b16c-49ae-ae3b-6905a48f5f0a
2/16/2023, 1:32:49 PM,	service stream-loader has started 1 tasks: task b314b49febb14eb294021c027cce8ff1.	8e81704d-30c6-4491-9047-fe1ca306e921
2/16/2023, 1:32:42 PM,	Message: Successfully set desired count to 12. Found it was later changed to 13. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	54a1e22c-f967-45e4-8493-b97fde090658
2/16/2023, 1:31:44 PM,	service stream-loader has started 2 tasks: task 00d1bf2eb8cb4bcf804e7c3efe407c4b task 21db1546843645f5bfecd38c739e059a.	165ae8b0-f0cf-44ad-ab31-66cab3d92caa
2/16/2023, 1:31:42 PM,	Message: Successfully set desired count to 11. Found it was later changed to 12. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	6dc78449-734d-45df-acd0-a5fce4dee0b7
2/16/2023, 1:30:55 PM,	service stream-loader has started 1 tasks: task 482b272ff3204e9a9aebec1477706a4d.	a8949568-cdb7-40d2-82bf-7d79df8b2677
2/16/2023, 1:30:42 PM,	Message: Successfully set desired count to 9. Found it was later changed to 11. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	ee056701-6b53-43e9-92cc-b262e377fc31
2/16/2023, 1:18:22 PM,	service stream-loader has reached a steady state.	67e6fd5a-0ab8-4f3e-88c0-5b43b21a3359
2/16/2023, 1:18:22 PM,	service stream-loader deployment ecs-svc/5109870571423326245 deployment completed.	29f837a4-c5b9-4c24-a537-0b0970f479ec
2/16/2023, 1:16:38 PM,	service stream-loader has started 8 tasks: task d7ef77ab15b54cf28eff6668b55a941d task 52539c23df5e4bdfaa30680ab2deabab task a9d0a500ae3f436abe153db7069a443d task 5780dad5438241b7ba07223bb0069dcd task dd9785c6609144cd8df0bb1edf1b4b51 task c25a7f0e84794d9e9ec147090c7f50ed task d0b36f4b23d74aa1be6f8445bb51c055 task fb622b7014cf439b84c9c1a2bd5e56ad.
